player,year,round,elo,elo_new
m brooks,2002,r1r3,1506.1656215601142,1501.6411548617234
t pernice jr,2002,r1r3,1506.1656215601142,1501.6411548617234
s cink,2002,r1r3,1512.621973721118,1512.4321240550998
j sluman,2002,r1r3,1514.929571293093,1514.739785422966
m weir,2002,r1r3,1526.921697349417,1535.401122291081
j parnevik,2002,r1r3,1541.2214219535992,1528.0290518642455
r allenby,2002,r1r3,1521.3859234540969,1508.1929995879464
c howell iii,2002,r1r3,1502.9374454796123,1494.0784510171316
c stadler,2002,r1r3,1514.929571293093,1493.0675905469743
b langer,2002,r1r3,1514.929571293093,1506.0709074725694
j daly,2002,r1r3,1502.9374454796123,1498.4128899923298
b mayfair,2002,r1r3,1509.3937976406162,1504.8694198907706
d toms,2002,r1r3,1508.4732191320893,1477.9421821493124
f couples,2002,r1r3,1511.701395212591,1485.5048862679466
r mediate,2002,r1r3,1510.3143763908677,1492.7867071101934
g norman,2002,r1r3,1519.5447671666989,1506.351792209477
t watson,2002,r1r3,1519.5447671666989,1489.014036308684
s lowery,2002,r1r3,1500.629848149362,1474.4330344147327
k triplett,2002,r1r3,1512.621973721118,1503.7632461047033
s verplank,2002,r1r3,1531.5368937120936,1509.6753745259948
l westwood,2002,r1r3,1497.40167206886,1475.5392087933171
b estes,2002,r1r3,1514.929571293093,1497.4020295221726
t woods,2002,r1r4,1598.3959983846476,1649.5415913020445
r goosen,2002,r1r4,1613.616732738331,1652.8200531178654
p mickelson,2002,r1r4,1580.1376389746167,1615.3590840545303
j olazabal,2002,r1r4,1576.7238035086561,1607.9642454318669
p harrington,2002,r1r4,1577.9252956692935,1605.1848667378626
e els,2002,r1r4,1587.5147772236933,1614.7746238988082
v singh,2002,r1r4,1602.6401905806329,1625.9195697593916
s garcia,2002,r1r4,1592.130105492674,1611.4282747910545
m jimenez,2002,r1r4,1548.5950745558976,1563.911096056
a scott,2002,r1r4,1536.6026118647153,1551.9182964257304
a cabrera,2002,r1r4,1579.126788567079,1594.4436782437806
b faxon,2002,r1r4,1526.917813805611,1538.252322633895
c dimarco,2002,r1r4,1557.2639525062943,1568.5993137064415
s maruyama,2002,r1r4,1479.8736477685154,1487.2259581735616
c montgomerie,2002,r1r4,1500.4396682659226,1507.7925398281786
d love iii,2002,r1r4,1557.6401618463412,1564.99462842485
n faldo,2002,r1r4,1517.6871672210468,1525.04051436007
p mcginley,2002,r1r4,1512.7130081406633,1516.0853123742593
t bjorn,2002,r1r4,1543.789115463325,1547.162285821677
j leonard,2002,r1r4,1518.3442524763914,1517.7358072634934
jerry kelly,2002,r1r4,1512.7130081406633,1512.1044070938879
d clarke,2002,r1r4,1530.2413967257312,1529.6332823600656
n price,2002,r1r4,1528.1193032661258,1527.5111297257442
m brooks,2002,r1r4,1501.6411548617234,1497.0513435645223
t pernice jr,2002,r1r4,1501.6411548617234,1497.0513435645223
s cink,2002,r1r4,1512.4321240550998,1507.8426099678345
j sluman,2002,r1r4,1514.739785422966,1510.1503351266022
m weir,2002,r1r4,1535.401122291081,1530.8122468182503
j parnevik,2002,r1r4,1528.0290518642455,1519.4590652480138
r allenby,2002,r1r4,1508.1929995879464,1499.6224632513795
c howell iii,2002,r1r4,1494.0784510171316,1485.5075272042193
c stadler,2002,r1r4,1493.0675905469743,1480.515733819649
b langer,2002,r1r4,1506.0709074725694,1493.5194074050003
j daly,2002,r1r4,1498.4128899923298,1485.861179566101
b mayfair,2002,r1r4,1504.8694198907706,1492.3178867601766
d toms,2002,r1r4,1477.9421821493124,1457.4281032178073
f couples,2002,r1r4,1485.5048862679466,1464.9910127275116
r mediate,2002,r1r4,1492.7867071101934,1472.2730321463234
g norman,2002,r1r4,1506.351792209477,1485.838489313854
t watson,2002,r1r4,1489.014036308684,1464.5193530830506
s lowery,2002,r1r4,1474.4330344147327,1449.937955190998
k triplett,2002,r1r4,1503.7632461047033,1479.2689667123875
s verplank,2002,r1r4,1509.6753745259948,1481.200352658906
l westwood,2002,r1r4,1475.5392087933171,1443.082348939185
b estes,2002,r1r4,1497.4020295221726,1460.9648597131295
m weir,2003,r1,1530.8122468182503,1531.4222190061334
l mattiace,2003,r1,1473.667686076029,1516.2306959903092
p mickelson,2003,r1,1615.3590840545303,1516.2306959903092
j furyk,2003,r1,1498.7886908905834,1516.2306959903092
j maggert,2003,r1,1528.6310850757877,1521.294536995584
e els,2003,r1,1614.7746238988082,1485.8476499586607
v singh,2003,r1,1625.9195697593916,1516.2306959903092
j byrd,2003,r1,1500,1511.1668549850344
m o'meara,2003,r1,1474.3380011148624,1501.039172974485
j olazabal,2003,r1,1607.9642454318669,1516.2306959903092
d toms,2003,r1,1457.4281032178073,1526.3583780008587
s verplank,2003,r1,1481.200352658906,1501.039172974485
t clark,2003,r1,1446.7849025531518,1521.294536995584
r goosen,2003,r1,1652.8200531178654,1516.2306959903092
r beem,2003,r1,1500,1511.1668549850344
a cabrera,2003,r1,1594.4436782437806,1501.039172974485
kj choi,2003,r1,1500,1501.039172974485
p lawrie,2003,r1,1490.9453199078562,1521.294536995584
d love iii,2003,r1,1564.99462842485,1495.9753319692102
t woods,2003,r1,1649.5415913020445,1501.039172974485
r barnes,2003,r1,1500,1536.4860600114082
b estes,2003,r1,1460.9648597131295,1501.039172974485
b faxon,2003,r1,1538.252322633895,1516.2306959903092
s mccarron,2003,r1,1494.1734959883581,1495.9753319692102
n price,2003,r1,1527.5111297257442,1531.4222190061334
c riley,2003,r1,1500,1501.039172974485
a scott,2003,r1,1551.9182964257304,1495.9753319692102
d clarke,2003,r1,1529.6332823600656,1551.6775830272325
f couples,2003,r1,1464.9910127275116,1516.2306959903092
s garcia,2003,r1,1611.4282747910545,1536.4860600114082
c howell iii,2003,r1,1485.5075272042193,1516.2306959903092
h mahan,2003,r1,1500,1516.2306959903092
n faldo,2003,r1,1525.04051436007,1511.1668549850344
r mediate,2003,r1,1472.2730321463234,1516.2306959903092
l roberts,2003,r1,1473.5956223959038,1511.1668549850344
k sutherland,2003,r1,1477.5661771953644,1495.9753319692102
s katayama,2003,r1,1471.1098250343605,1511.1668549850344
b mayfair,2003,r1,1492.3178867601766,1506.1030139797597
r allenby,2003,r1,1499.6224632513795,1501.039172974485
c parry,2003,r1,1518.762500874282,1511.1668549850344
k perry,2003,r1,1482.1813706572148,1501.039172974485
j rose,2003,r1,1500,1516.2306959903092
p tataurangi,2003,r1,1500,1506.1030139797597
j sluman,2003,r1,1510.1503351266022,1506.1030139797597
r moore,2003,r1,1500,1516.2306959903092
p perez,2003,r1,1500,1511.1668549850344
j rollins,2003,r1,1500,1511.1668549850344
jerry kelly,2003,r1,1512.1044070938879,1521.294536995584
c stadler,2003,r1,1480.515733819649,1501.039172974485
p harrington,2003,r1,1605.1848667378626,1495.9753319692102
s hoch,2003,r1,1478.953194576713,1495.9753319692102
s maruyama,2003,r1,1487.2259581735616,1506.1030139797597
e romero,2003,r1,1482.961569135052,1511.1668549850344
t taniguchi,2003,r1,1460.0382803607836,1526.3583780008587
s elkington,2003,r1,1451.44694719574,1506.1030139797597
l janzen,2003,r1,1496.4810933186086,1490.9114909639354
t lehman,2003,r1,1488.6377228182187,1506.1030139797597
l mize,2003,r1,1499.7092693991106,1490.9114909639354
t watson,2003,r1,1464.5193530830506,1506.1030139797597
s appleby,2003,r1,1430.9846956362665,1495.9753319692102
m jimenez,2003,r1,1563.911096056,1501.039172974485
c campbell,2003,r1,1500,1495.9753319692102
n fasth,2003,r1,1478.953194576713,1475.7199679481112
t izawa,2003,r1,1502.0168669710854,1490.9114909639354
s lowery,2003,r1,1449.937955190998,1490.9114909639354
c montgomerie,2003,r1,1507.7925398281786,1490.9114909639354
k triplett,2003,r1,1479.2689667123875,1470.6561269428364
i woosnam,2003,r1,1460.5047173240737,1480.783808953386
m campbell,2003,r1,1499.7092693991106,1490.9114909639354
b crenshaw,2003,r1,1428.6770997332505,1485.8476499586607
f funk,2003,r1,1508.4058520862038,1485.8476499586607
j haas,2003,r1,1496.5807141347384,1485.8476499586607
b langer,2003,r1,1493.5194074050003,1485.8476499586607
j leonard,2003,r1,1517.7358072634934,1470.6561269428364
s lyle,2003,r1,1485.875986568576,1470.6561269428364
c perks,2003,r1,1448.0461562162618,1480.783808953386
f zoeller,2003,r1,1481.2607916663505,1495.9753319692102
j cook,2003,r1,1485.3706816620638,1490.9114909639354
j huston,2003,r1,1545.2530646615708,1516.2306959903092
t levet,2003,r1,1500,1485.8476499586607
t byrum,2003,r1,1456.7399328977456,1470.6561269428364
r floyd,2003,r1,1455.88952433795,1495.9753319692102
p lonard,2003,r1,1500,1490.9114909639354
s ballesteros,2003,r1,1468.348087344343,1495.9753319692102
d duval,2003,r1,1499.7092693991106,1485.8476499586607
j nicklaus,2003,r1,1493.0130489981404,1455.4646039270124
g player,2003,r1,1434.2128717167684,1470.6561269428364
a larrazabal,2003,r1,1500,1470.6561269428364
c coody,2003,r1,1397.3159193398,1465.5922859375617
a palmer,2003,r1,1332.7401149153718,1465.5922859375617
g zahringer,2003,r1,1500,1470.6561269428364
t aaron,2003,r1,1442.9768200159424,1420.017716890089
c dimarco,2003,r1,1568.5993137064415,1470.6561269428364
m weir,2003,r1r2,1531.4222190061334,1572.3137037327867
l mattiace,2003,r1r2,1516.2306959903092,1528.2917975391397
p mickelson,2003,r1r2,1516.2306959903092,1541.105209358283
j furyk,2003,r1r2,1516.2306959903092,1534.6985034487113
j maggert,2003,r1r2,1521.294536995584,1539.7624131206921
e els,2003,r1r2,1485.8476499586607,1504.3150494576425
v singh,2003,r1r2,1516.2306959903092,1537.9018564034973
j byrd,2003,r1r2,1511.1668549850344,1529.634593970508
m o'meara,2003,r1r2,1501.039172974485,1513.1000696825893
j olazabal,2003,r1r2,1516.2306959903092,1537.9018564034973
d toms,2003,r1r2,1526.3583780008587,1548.0296759420598
s verplank,2003,r1r2,1501.039172974485,1506.6933637730176
t clark,2003,r1r2,1521.294536995584,1533.3557072111205
r goosen,2003,r1r2,1516.2306959903092,1528.2917975391397
r beem,2003,r1r2,1511.1668549850344,1526.431241015722
a cabrera,2003,r1r2,1501.039172974485,1513.1000696825893
kj choi,2003,r1r2,1501.039172974485,1519.5067755921611
p lawrie,2003,r1r2,1521.294536995584,1542.965766075478
d love iii,2003,r1r2,1495.9753319692102,1504.8328078260358
t woods,2003,r1r2,1501.039172974485,1506.6933637730176
r barnes,2003,r1r2,1536.4860600114082,1561.3608492171313
b estes,2003,r1r2,1501.039172974485,1513.1000696825893
b faxon,2003,r1r2,1516.2306959903092,1537.9018564034973
s mccarron,2003,r1r2,1495.9753319692102,1504.8328078260358
n price,2003,r1r2,1531.4222190061334,1549.8902330492856
c riley,2003,r1r2,1501.039172974485,1509.8967167278036
a scott,2003,r1r2,1495.9753319692102,1501.62945487125
d clarke,2003,r1r2,1551.6775830272325,1579.755934132718
f couples,2003,r1r2,1516.2306959903092,1525.0884445843537
s garcia,2003,r1r2,1536.4860600114082,1548.5474373979878
c howell iii,2003,r1r2,1516.2306959903092,1534.6985034487113
h mahan,2003,r1r2,1516.2306959903092,1534.6985034487113
n faldo,2003,r1r2,1511.1668549850344,1523.227888060936
r mediate,2003,r1r2,1516.2306959903092,1528.2917975391397
l roberts,2003,r1r2,1511.1668549850344,1526.431241015722
k sutherland,2003,r1r2,1495.9753319692102,1501.62945487125
s katayama,2003,r1r2,1511.1668549850344,1526.431241015722
b mayfair,2003,r1r2,1506.1030139797597,1524.5706846852627
r allenby,2003,r1r2,1501.039172974485,1506.6933637730176
c parry,2003,r1r2,1511.1668549850344,1523.227888060936
k perry,2003,r1r2,1501.039172974485,1509.8967167278036
j rose,2003,r1r2,1516.2306959903092,1521.8850916295678
p tataurangi,2003,r1r2,1506.1030139797597,1524.5706846852627
j sluman,2003,r1r2,1506.1030139797597,1518.1639787756908
r moore,2003,r1r2,1516.2306959903092,1528.2917975391397
p perez,2003,r1r2,1511.1668549850344,1523.227888060936
j rollins,2003,r1r2,1511.1668549850344,1529.634593970508
jerry kelly,2003,r1r2,1521.294536995584,1530.1523542563345
c stadler,2003,r1r2,1501.039172974485,1506.6933637730176
p harrington,2003,r1r2,1495.9753319692102,1498.426101916464
s hoch,2003,r1r2,1495.9753319692102,1498.426101916464
s maruyama,2003,r1r2,1506.1030139797597,1508.5539199113332
e romero,2003,r1r2,1511.1668549850344,1513.6178291965784
t taniguchi,2003,r1r2,1526.3583780008587,1528.8095582133446
s elkington,2003,r1r2,1506.1030139797597,1505.3505669565473
l janzen,2003,r1r2,1490.9114909639354,1490.158840250439
t lehman,2003,r1r2,1506.1030139797597,1505.3505669565473
l mize,2003,r1r2,1490.9114909639354,1486.955487295653
t watson,2003,r1r2,1506.1030139797597,1502.1472140017615
s appleby,2003,r1r2,1495.9753319692102,1488.8160430521064
m jimenez,2003,r1r2,1501.039172974485,1493.879951953874
c campbell,2003,r1r2,1495.9753319692102,1485.6126900973206
n fasth,2003,r1r2,1475.7199679481112,1465.3570563875483
t izawa,2003,r1r2,1490.9114909639354,1480.5487813860814
s lowery,2003,r1r2,1490.9114909639354,1480.5487813860814
c montgomerie,2003,r1r2,1490.9114909639354,1480.5487813860814
k triplett,2003,r1r2,1470.6561269428364,1460.293148430459
i woosnam,2003,r1r2,1480.783808953386,1470.4209645319893
m campbell,2003,r1r2,1490.9114909639354,1477.3454284312954
b crenshaw,2003,r1r2,1485.8476499586607,1472.2815199097838
f funk,2003,r1r2,1485.8476499586607,1472.2815199097838
j haas,2003,r1r2,1485.8476499586607,1472.2815199097838
b langer,2003,r1r2,1485.8476499586607,1472.2815199097838
j leonard,2003,r1r2,1470.6561269428364,1457.0897954756733
s lyle,2003,r1r2,1470.6561269428364,1457.0897954756733
c perks,2003,r1r2,1480.783808953386,1467.2176115772036
f zoeller,2003,r1r2,1495.9753319692102,1482.4093371425347
j cook,2003,r1r2,1490.9114909639354,1474.1420754765097
j huston,2003,r1r2,1516.2306959903092,1499.4616209460667
t levet,2003,r1r2,1485.8476499586607,1469.078166954998
t byrum,2003,r1r2,1470.6561269428364,1450.6830895661014
r floyd,2003,r1r2,1495.9753319692102,1476.002631232963
p lonard,2003,r1r2,1490.9114909639354,1461.3286636573662
s ballesteros,2003,r1r2,1495.9753319692102,1459.9858664590336
d duval,2003,r1r2,1485.8476499586607,1449.8580492262827
j nicklaus,2003,r1r2,1455.4646039270124,1419.474602037206
g player,2003,r1r2,1470.6561269428364,1434.6663247921722
a larrazabal,2003,r1r2,1470.6561269428364,1431.4629718373862
c coody,2003,r1r2,1465.5922859375617,1423.1957111120798
a palmer,2003,r1r2,1465.5922859375617,1416.7890052025082
g zahringer,2003,r1r2,1470.6561269428364,1418.6495600182427
t aaron,2003,r1r2,1420.017716890089,1351.9937258076188
m weir,2003,r1r3,1572.3137037327867,1606.8196742549007
l mattiace,2003,r1r3,1528.2917975391397,1546.7370366929592
p mickelson,2003,r1r3,1541.105209358283,1564.9039745058578
j furyk,2003,r1r3,1534.6985034487113,1553.1439068831985
j maggert,2003,r1r3,1539.7624131206921,1584.9739310269672
e els,2003,r1r3,1504.3150494576425,1517.4064821542042
v singh,2003,r1r3,1537.9018564034973,1567.0537358818128
j byrd,2003,r1r3,1529.634593970508,1548.0798675074602
m o'meara,2003,r1r3,1513.1000696825893,1526.1917247950228
j olazabal,2003,r1r3,1537.9018564034973,1561.7005390408674
d toms,2003,r1r3,1548.0296759420598,1577.1818167957374
s verplank,2003,r1r3,1506.6933637730176,1509.078462893607
t clark,2003,r1r3,1533.3557072111205,1541.0946824828668
r goosen,2003,r1r3,1528.2917975391397,1530.6774461701223
r beem,2003,r1r3,1526.431241015722,1539.523235730601
a cabrera,2003,r1r3,1513.1000696825893,1520.838527954077
kj choi,2003,r1r3,1519.5067755921611,1532.5985935954016
p lawrie,2003,r1r3,1542.965766075478,1556.058185532584
d love iii,2003,r1r3,1504.8328078260358,1507.2178599189765
t woods,2003,r1r3,1506.6933637730176,1530.4912502573895
r barnes,2003,r1r3,1561.3608492171313,1569.10054903428
b estes,2003,r1r3,1513.1000696825893,1504.7789374312401
b faxon,2003,r1r3,1537.9018564034973,1518.8749643133021
s mccarron,2003,r1r3,1504.8328078260358,1501.8646630780308
n price,2003,r1r3,1549.8902330492856,1562.9828315589061
c riley,2003,r1r3,1509.8967167278036,1517.6350937719026
a scott,2003,r1r3,1501.62945487125,1482.6016387459965
d clarke,2003,r1r3,1579.755934132718,1576.7897224562512
f couples,2003,r1r3,1525.0884445843537,1538.1804049777031
s garcia,2003,r1r3,1548.5474373979878,1540.227213767313
c howell iii,2003,r1r3,1534.6985034487113,1526.3779226784702
h mahan,2003,r1r3,1534.6985034487113,1542.4375132013072
n faldo,2003,r1r3,1523.227888060936,1509.5538167368038
r mediate,2003,r1r3,1528.2917975391397,1525.3242493291766
l roberts,2003,r1r3,1526.431241015722,1512.757251525873
k sutherland,2003,r1r3,1501.62945487125,1471.8952450641052
s katayama,2003,r1r3,1526.431241015722,1512.757251525873
b mayfair,2003,r1r3,1524.5706846852627,1510.8966476469611
r allenby,2003,r1r3,1506.6933637730176,1487.6656755298245
c parry,2003,r1r3,1523.227888060936,1509.5538167368038
k perry,2003,r1r3,1509.8967167278036,1474.8095190443373
j rose,2003,r1r3,1521.8850916295678,1518.9173797272347
p tataurangi,2003,r1r3,1524.5706846852627,1526.956238169798
j sluman,2003,r1r3,1518.1639787756908,1499.1365815443162
r moore,2003,r1r3,1528.2917975391397,1514.6178556472853
p perez,2003,r1r3,1523.227888060936,1488.1410293730212
j rollins,2003,r1r3,1529.634593970508,1499.9010959389495
jerry kelly,2003,r1r3,1530.1523542563345,1500.418869489258
c stadler,2003,r1r3,1506.6933637730176,1460.8996913250962
m weir,2003,r1r4,1606.8196742549007,1649.3534690223842
l mattiace,2003,r1r4,1546.7370366929592,1589.2692508511261
p mickelson,2003,r1r4,1564.9039745058578,1600.0622793936286
j furyk,2003,r1r4,1553.1439068831985,1584.6147147489423
j maggert,2003,r1r4,1584.9739310269672,1609.0711910263612
e els,2003,r1r4,1517.4064821542042,1537.8147993856387
v singh,2003,r1r4,1567.0537358818128,1587.463333922821
j byrd,2003,r1r4,1548.0798675074602,1564.8017810668132
m o'meara,2003,r1r4,1526.1917247950228,1542.9130753155127
j olazabal,2003,r1r4,1561.7005390408674,1578.422806487249
d toms,2003,r1r4,1577.1818167957374,1593.9044897935048
s verplank,2003,r1r4,1509.078462893607,1525.7993779829078
t clark,2003,r1r4,1541.0946824828668,1554.1292248436635
r goosen,2003,r1r4,1530.6774461701223,1543.7117207533536
r beem,2003,r1r4,1539.523235730601,1548.8705468336518
a cabrera,2003,r1r4,1520.838527954077,1530.1853602939236
kj choi,2003,r1r4,1532.5985935954016,1541.9457266816066
p lawrie,2003,r1r4,1556.058185532584,1565.405924525544
d love iii,2003,r1r4,1507.2178599189765,1516.5643463910194
t woods,2003,r1r4,1530.4912502573895,1539.8383293056563
r barnes,2003,r1r4,1569.10054903428,1574.7614376005654
b estes,2003,r1r4,1504.7789374312401,1506.7509807227493
b faxon,2003,r1r4,1518.8749643133021,1517.1601743414212
s mccarron,2003,r1r4,1501.8646630780308,1500.1494420449553
n price,2003,r1r4,1562.9828315589061,1561.2691786468336
c riley,2003,r1r4,1517.6350937719026,1515.920272241915
a scott,2003,r1r4,1482.6016387459965,1480.8859344599377
d clarke,2003,r1r4,1576.7897224562512,1571.389240560798
f couples,2003,r1r4,1538.1804049777031,1532.778918453635
s garcia,2003,r1r4,1540.227213767313,1534.8257799549397
c howell iii,2003,r1r4,1526.3779226784702,1520.9761333816984
h mahan,2003,r1r4,1542.4375132013072,1537.0361363791362
n faldo,2003,r1r4,1509.5538167368038,1500.4644085241969
r mediate,2003,r1r4,1525.3242493291766,1516.23524233644
l roberts,2003,r1r4,1512.757251525873,1503.66792452721
k sutherland,2003,r1r4,1471.8952450641052,1462.8048928786407
